cycliste,sportif,age,sexe,nb_km,vitesse,attente
cycliste_azeq9,0,21,homme,5.39634796543,26.3763278226,0.5
cycliste_azegb,6,46,femme,7.75604777019,18.9626098353,0.5
cycliste_azyc4,6,48,homme,14.2676616573,22.2974785625,0.5
cycliste_azphk,6,39,homme,1.13086492125,27.6493770503,0.5
cycliste_azykc,6,34,homme,4.56943921131,19.7591479962,0.5
cycliste_aztg7,4,61,femme,10.269084489,12.9549470091,0.5
cycliste_azel2,0,64,femme,14.9079212754,11.7255034799,0.5
cycliste_azujx,2,26,femme,14.5692459699,20.5293402046,0.5
cycliste_azqhn,6,61,homme,13.7251679396,18.8713276796,0.5
cycliste_azug8,-0.5,28,femme,11.6531368689,18.2693413184,0.5
cycliste_azet4,6,69,homme,6.72459739549,23.3246270652,0.5
cycliste_azrpk,-0.5,70,homme,7.95887930169,8.29791301971,0.5
cycliste_azyx2,0,29,homme,2.55682403218,23.2957939123,0.5
cycliste_azog2,0,18,femme,0.451659024174,22.0242325623,0.5
cycliste_azefm,-0.5,37,homme,5.40312242589,16.0075785036,0.5
cycliste_azrw4,6,77,femme,9.54287484204,13.8603399342,0.5
cycliste_azufv,0,25,femme,12.9585624833,20.0742464172,0.5
cycliste_azrup,0,68,homme,4.61636928845,18.8182719507,0.5
cycliste_azq28,6,54,femme,2.5482912036,15.6752193452,0.5
cycliste_azrgc,4,30,homme,6.1564162393,35.486198449,0.5
cycliste_azep1,-0.5,59,homme,11.0084215276,13.9569050106,0.5
cycliste_azehn,-0.5,58,femme,18.5369527744,9.11770634201,0.5
cycliste_azew5,0,59,homme,10.9110177711,7.42527929686,0.5
cycliste_azen7,2,47,homme,9.39287307563,18.650808279,0.5
cycliste_azeb2,4,27,homme,4.63004658502,25.4401565692,0.5
cycliste_aziw4,4,72,femme,16.0024248041,7.01145547677,0.5
cycliste_azeo9,0,27,homme,8.19423200884,27.7446737986,0.5
cycliste_aziw7,6,33,femme,18.1415938958,28.0466572497,0.5
cycliste_azqx3,0,56,femme,11.9382526598,14.2826938311,0.5
cycliste_azrdw,6,52,homme,7.45646561339,21.1937103059,0.5
cycliste_azog6,4,19,femme,4.33476736492,23.2884602763,0.5
cycliste_azuqj,0,34,femme,5.56900887364,23.8254901386,0.5
cycliste_aztw0,6,18,femme,10.3536057626,23.3168711052,0.5
cycliste_azepf,-0.5,48,homme,8.25567070994,15.1088095064,0.5
cycliste_azps8,4,71,femme,14.4107077621,17.2030749985,0.5
cycliste_azeqd,6,73,homme,3.27516531058,19.6174385712,0.5
cycliste_azydn,6,64,homme,4.83960131591,15.3656516891,0.5
cycliste_azrp9,0,25,femme,10.2320496753,15.3530751132,0.5
cycliste_azygx,0,45,homme,16.4824805398,20.5263649825,0.5
cycliste_azt16,0,53,homme,12.3262195031,17.7440720371,0.5
cycliste_azqg1,2,46,femme,6.80327923054,14.939210714,0.5
cycliste_azui2,2,20,homme,0.450055959637,20.4620573825,0.5
cycliste_azpmx,4,23,homme,10.46112616,24.9016355392,0.5
cycliste_azol9,-0.5,21,homme,1.45964718222,23.4911642786,0.5
cycliste_azyj0,0,33,femme,11.6377257251,13.0991933563,0.5
cycliste_azes7,2,76,femme,14.1845119076,12.0578220711,0.5
cycliste_azrk2,2,19,homme,11.6950536856,24.6400102435,0.5
cycliste_azyu4,-0.5,34,homme,6.28846677309,25.7792090509,0.5
cycliste_aztub,-0.5,33,femme,9.7835381945,14.7535640406,0.5
cycliste_aziq4,6,73,femme,13.3181009224,23.4709935018,0.5
cycliste_azqdl,0,61,femme,11.1853591647,16.06530719,0.5
cycliste_azib1,4,35,homme,4.88681745117,24.8833815023,0.5
cycliste_aztn9,4,51,homme,5.88875914673,14.6894722296,0.5
cycliste_azy57,2,50,femme,8.59243352376,15.7234250033,0.5
cycliste_aze23,2,34,homme,1.12544204163,26.1995670997,0.5
cycliste_azesw,0,76,homme,5.32411498944,9.71884193009,0.5
cycliste_azetv,6,56,homme,10.1337478189,18.8647171928,0.5
cycliste_azyoh,6,42,homme,1.3093737728,20.9379786601,0.5
cycliste_aztp6,0,34,homme,10.2386160933,20.0929775187,0.5
cycliste_azec3,4,43,femme,7.55500039154,19.7625621794,0.5
cycliste_azokx,-0.5,17,femme,13.4927562198,14.1456216054,0.5
cycliste_azij5,2,16,homme,14.6882269974,18.1790192834,0.5
cycliste_azrp8,-0.5,27,homme,8.4510531723,25.8457954404,0.5
cycliste_azib0,2,42,homme,14.125045071,21.6748623885,0.5
cycliste_azryv,-0.5,28,femme,13.8808908555,19.4868813006,0.5
cycliste_azt57,6,38,femme,15.4821014384,22.5097473403,0.5
cycliste_azow5,0,49,homme,7.1443573969,17.8044379947,0.5
cycliste_azikx,2,48,femme,6.12667977746,19.0747653475,0.5
cycliste_azqsn,6,36,homme,10.8159130742,30.2289690981,0.5
cycliste_azpsj,2,79,homme,14.7564762336,13.5235705721,0.5
cycliste_azudc,4,39,homme,6.12401940992,24.3148096426,0.5
cycliste_azpkc,4,79,femme,3.82173195489,13.3369511746,0.5
cycliste_aztyg,0,31,femme,9.94649535275,20.1354872429,0.5
cycliste_azetd,-0.5,33,femme,7.59470204256,20.2592648247,0.5
cycliste_aziov,6,75,femme,19.0277654332,19.9641175702,0.5
cycliste_azymc,6,15,homme,5.85852675828,26.6283901016,0.5
cycliste_azpjn,6,46,femme,0.900383189175,23.5174935517,0.5
cycliste_azex0,0,18,femme,12.9365256839,19.3969433003,0.5
cycliste_azegw,-0.5,46,homme,-0.981451643078,22.0799072253,0.5
cycliste_aze36,-0.5,59,femme,10.5550085238,12.5538152824,0.5
cycliste_aztyi,0,16,homme,1.19443064704,25.2988152355,0.5
cycliste_azoqj,-0.5,46,femme,11.2764701865,15.0593362519,0.5
cycliste_azphx,4,26,homme,5.26843954689,25.9763465084,0.5
cycliste_azpb2,6,71,homme,6.7875110905,17.4877911284,0.5
cycliste_aziox,2,27,femme,14.3822818544,15.4913771401,0.5
cycliste_azuc6,0,76,femme,8.2513344289,8.32944645559,0.5
cycliste_azi25,4,60,homme,11.742647181,20.2579402702,0.5
cycliste_azuwc,6,29,femme,6.13817237454,22.9374134365,0.5
cycliste_azix6,6,55,homme,5.15032498251,21.162340157,0.5
cycliste_azrq9,2,68,femme,14.7193703043,18.5739865169,0.5
cycliste_azeq8,-0.5,40,femme,11.0751294658,16.8965922785,0.5
cycliste_azydv,2,22,homme,3.10778096526,31.9310317929,0.5
cycliste_aztyf,0,21,femme,11.9966460026,19.8229897999,0.5
cycliste_aztsl,6,50,homme,5.95720945989,23.2339791668,0.5
cycliste_azukc,2,36,femme,7.43834531954,20.691181804,0.5
cycliste_azel4,2,73,homme,11.3155062124,12.8570932869,0.5
cycliste_azemx,6,78,homme,14.7179766721,19.8710568481,0.5
cycliste_azyv9,4,19,homme,15.185635202,27.1493462808,0.5
cycliste_azuh9,-0.5,71,femme,10.3271729962,14.5188257682,0.5
cycliste_azesf,6,16,homme,9.89301720337,33.6446969556,0.5
cycliste_azulx,2,48,femme,22.852224542,14.504877636,0.5
cycliste_azyhw,-0.5,79,homme,7.65449020406,14.7764368909,0.5
cycliste_azeg8,0,65,homme,8.70383683167,15.8419083924,0.5
cycliste_aziqf,6,26,homme,5.68292400437,38.3575458138,0.5
cycliste_azuwn,0,50,femme,5.7427655515,11.235629023,0.5
cycliste_azewn,6,69,femme,10.1432461859,23.1116689269,0.5
cycliste_azyw6,-0.5,30,femme,7.23131850951,16.3449016787,0.5
cycliste_azosv,-0.5,18,homme,5.61582041124,20.9182581674,0.5
cycliste_aziqx,2,68,homme,2.92868976805,20.4734012584,0.5
cycliste_azpk1,4,48,homme,10.3544556595,22.8424302095,0.5
cycliste_azij6,0,40,homme,2.84081366188,18.3997240798,0.5
cycliste_azep8,6,67,femme,12.5330654108,16.5694612588,0.5
cycliste_azphc,-0.5,38,femme,10.3784475251,14.4231062386,0.5
cycliste_azqmw,-0.5,41,femme,7.8732365412,16.5322423437,0.5
cycliste_azu18,4,31,homme,10.336360211,29.6346531408,0.5
cycliste_azul3,4,55,femme,12.2746085494,12.7399241226,0.5
cycliste_azqw3,2,29,femme,7.91091553325,15.9768290363,0.5
cycliste_azqmn,2,27,homme,11.8829253302,21.0300597902,0.5
cycliste_azyb5,6,22,homme,2.30804417774,33.0924090421,0.5
cycliste_azu25,6,41,homme,2.77394555731,26.0955535024,0.5
cycliste_azi60,2,48,femme,17.0534184546,23.236486788,0.5
cycliste_azev3,0,70,femme,2.63854652776,10.4867458841,0.5
cycliste_azu30,6,52,homme,7.58771706882,26.651009277,0.5
cycliste_azup9,0,49,femme,6.51801225798,14.4540895579,0.5
cycliste_azesh,0,40,homme,7.37751848875,18.9216584591,0.5
cycliste_azoj6,-0.5,64,homme,4.7099340177,13.8383830668,0.5
cycliste_azep4,-0.5,58,femme,11.9624993503,9.21042229678,0.5
cycliste_azuo7,-0.5,63,femme,18.1979081163,9.66999401955,0.5
cycliste_azrfx,-0.5,35,femme,10.3210751679,14.1976288373,0.5
cycliste_aztkn,6,35,femme,6.74830743811,22.3852770189,0.5
cycliste_azob9,0,43,homme,10.7900577088,17.6254647062,0.5
cycliste_azumv,-0.5,61,homme,2.55140924829,14.4265351338,0.5
cycliste_azilc,-0.5,49,homme,7.8194014212,21.3046412888,0.5
cycliste_azrf2,-0.5,48,femme,7.90450654003,15.8199413301,0.5
cycliste_azej9,-0.5,30,femme,11.9435168997,17.4912119221,0.5
cycliste_azufn,0,25,femme,7.30340298795,23.5571114515,0.5
cycliste_azp24,4,49,homme,12.7171098722,23.0091668078,0.5
cycliste_azp58,-0.5,28,femme,7.78913548802,14.2895275365,0.5
cycliste_azipc,-0.5,57,homme,9.74731004948,7.35633603338,0.5
cycliste_azpf1,-0.5,25,homme,6.91459653771,22.08236143,0.5
cycliste_azyh9,6,46,femme,14.2296271435,17.4820027477,0.5
cycliste_azpqn,2,39,homme,3.38350520011,22.3354735936,0.5
cycliste_aztyc,2,27,femme,12.12784282,18.0064914443,0.5
cycliste_azukw,6,27,femme,8.99826720962,23.0664963549,0.5
cycliste_azepc,6,37,femme,5.63979484658,23.1950211257,0.5
cycliste_azrkx,-0.5,50,femme,10.6727048026,11.0059484817,0.5
cycliste_azrdk,-0.5,24,homme,5.43329761844,21.6480852681,0.5
cycliste_azyf5,2,16,femme,1.53919701042,20.6113165626,0.5
cycliste_azyop,6,32,homme,10.1101418821,30.1730008121,0.5
cycliste_azeum,6,61,femme,6.1375817995,13.4310892353,0.5
cycliste_azo20,4,45,homme,10.7755488931,22.0357668308,0.5
cycliste_azp30,4,16,homme,7.84451784091,22.3123152815,0.5
cycliste_azukv,2,71,femme,6.96622845792,14.4622181399,0.5
cycliste_azev1,6,63,homme,4.59311293337,14.082053796,0.5
cycliste_azisk,6,63,femme,3.7086728304,14.9553828703,0.5
cycliste_azo60,4,61,homme,8.04365816,14.7023305544,0.5
cycliste_azpb7,2,73,homme,11.0276584554,19.3369083198,0.5
cycliste_azifg,6,65,homme,5.5368293645,13.8606490948,0.5
cycliste_azeo1,2,71,femme,8.99364722917,11.7225526421,0.5
cycliste_azpfc,6,45,homme,10.1773976611,20.6943226356,0.5
cycliste_azek3,-0.5,18,homme,6.46142683596,24.2408410933,0.5
cycliste_azrw3,6,30,homme,6.93290350185,21.309818363,0.5
cycliste_azrb1,0,44,femme,-3.5914615913,8.28582701068,0.5
cycliste_azyk2,2,23,homme,6.52690147827,27.0268578704,0.5
cycliste_azqb8,-0.5,40,femme,13.2173301295,16.8371082258,0.5
cycliste_azyp0,4,69,homme,8.68825676384,16.3092363524,0.5
cycliste_aziqs,4,45,homme,12.2657912612,29.6195385624,0.5
cycliste_azukl,0,51,homme,4.72486263414,14.9115443757,0.5
cycliste_azrv0,6,22,femme,12.3067346011,21.9714144153,0.5
cycliste_azyh3,4,58,femme,8.87648448366,12.5152563271,0.5
cycliste_azyn2,6,19,femme,7.2884728144,24.6212342321,0.5
cycliste_azul8,4,31,femme,18.3201399545,16.6614435584,0.5
cycliste_azpw4,6,33,femme,13.4182877178,22.6247576187,0.5
cycliste_azykl,2,62,homme,4.33084487465,19.7749083478,0.5
cycliste_azrtm,6,17,homme,9.84574991689,25.0420883949,0.5
cycliste_azyfv,0,56,femme,10.9029626757,12.1465548085,0.5
cycliste_azqc8,0,24,femme,13.5436321796,20.0101913482,0.5
cycliste_azrh4,2,73,homme,8.33309911042,11.8506088985,0.5
cycliste_azuhk,6,39,femme,9.14302571207,21.830756169,0.5
cycliste_azos7,6,68,femme,12.8613361641,14.9937154549,0.5
cycliste_aztup,6,31,homme,8.19761169415,31.5966549887,0.5
cycliste_azidg,4,47,femme,12.8297847208,22.6668335869,0.5
cycliste_aziqd,6,47,homme,10.2460903422,32.2021490429,0.5
cycliste_azqc9,6,42,homme,5.50263712173,24.5498149935,0.5
cycliste_azrw8,4,80,homme,13.3290902341,17.2195689438,0.5
cycliste_azehc,0,75,femme,1.18005198583,7.37068297069,0.5
cycliste_azyl6,6,77,femme,11.7431345465,12.837443672,0.5
cycliste_aztqw,2,53,homme,8.26170201968,7.23463701258,0.5
cycliste_azekb,4,20,homme,9.5706207947,25.2062874984,0.5
cycliste_azyqv,2,35,homme,7.26745826998,20.224724437,0.5
cycliste_azrhw,6,32,homme,5.70872172404,32.1523609776,0.5
cycliste_azpl3,-0.5,30,femme,10.259937669,19.0249736343,0.5
cycliste_azys2,4,71,femme,9.83908531762,8.13415431763,0.5
cycliste_azodh,-0.5,56,homme,0.755161907999,6.10702232323,0.5
cycliste_azyic,-0.5,29,femme,14.0065444133,24.4315077503,0.5
cycliste_azeq2,-0.5,30,homme,3.69777780612,24.4438491378,0.5
cycliste_azogb,4,35,femme,9.10733453987,18.5140455805,0.5
cycliste_azeb1,-0.5,41,femme,12.57943761,9.10220776663,0.5
cycliste_azum5,4,62,femme,10.5037113245,13.7001600037,0.5
cycliste_azqhw,2,33,femme,2.8704144088,15.5378021588,0.5
cycliste_azryw,4,65,femme,6.9937142633,13.7100120495,0.5
cycliste_azeyf,4,54,femme,5.86633328883,12.467257589,0.5
cycliste_azry8,0,65,femme,9.46215549161,4.9948272348,0.5
cycliste_azqlm,-0.5,51,homme,8.15553610073,6.17455482356,0.5
cycliste_azt27,-0.5,55,homme,-2.49594548048,19.3993637609,0.5
cycliste_azul4,2,57,homme,1.84138748667,15.215302717,0.5
cycliste_azo36,6,57,homme,8.98485084507,20.1132971734,0.5
cycliste_azqgx,2,22,femme,12.0048897018,22.6475882941,0.5
cycliste_azrl3,0,70,femme,5.96357708528,13.4123944002,0.5
cycliste_azypf,0,15,homme,21.4104335498,25.1943015128,0.5
cycliste_aziw8,6,44,homme,6.95296867338,28.202448326,0.5
cycliste_azri1,0,54,femme,8.37196255343,7.57257691842,0.5
cycliste_azyw2,6,74,homme,10.5499440375,25.5339321762,0.5
cycliste_azos8,6,35,homme,6.79235282952,29.8611710668,0.5
cycliste_azrg9,4,17,femme,11.6167837821,23.028966779,0.5
cycliste_azrb6,6,73,homme,3.12353540165,14.3293801999,0.5
cycliste_azif5,4,66,femme,1.29292926106,16.4689676054,0.5
cycliste_azph4,2,30,femme,12.1968339874,16.9391155139,0.5
cycliste_azrb0,6,63,femme,11.7718707798,17.3783407472,0.5
cycliste_azryj,6,31,femme,3.43045544975,24.1011940563,0.5
cycliste_azqw0,2,16,femme,7.81925743071,20.1237258132,0.5
cycliste_azuj6,6,78,femme,8.7438633888,17.1151059606,0.5
cycliste_azeyd,4,69,homme,2.39566815555,19.3332456376,0.5
cycliste_azuob,4,45,homme,3.72374984533,30.5606615551,0.5
cycliste_azi26,2,77,homme,6.87585588293,18.8282270324,0.5
cycliste_azrd8,2,24,femme,15.3965604221,19.4037131041,0.5
cycliste_azik0,6,76,femme,10.0688742371,20.3665491535,0.5
cycliste_azifw,-0.5,69,homme,8.19000936642,5.13902770197,0.5
cycliste_azqb5,4,44,homme,6.40574553722,19.4952659973,0.5
cycliste_azel1,-0.5,80,homme,5.27467104783,10.0771014052,0.5
cycliste_azis5,0,46,homme,-0.705711029106,28.1528985347,0.5
cycliste_azri7,0,72,homme,6.38988957013,8.60738412682,0.5
cycliste_azin3,2,79,homme,1.53798773808,17.9083834681,0.5
cycliste_azeb3,-0.5,80,homme,10.9393781125,12.1166585856,0.5
cycliste_aztc5,-0.5,49,femme,6.97349798482,12.7115078327,0.5
cycliste_azuo5,0,15,femme,13.6192121639,23.3822603708,0.5
cycliste_azps1,4,27,homme,9.2207256068,27.642558154,0.5
cycliste_aztsf,4,31,homme,9.25586796456,32.823172813,0.5
cycliste_azuk7,6,37,femme,13.2509830753,23.4736187309,0.5
cycliste_azeu6,-0.5,67,femme,12.3711827674,2.15207891535,0.5
cycliste_azyvb,6,30,femme,6.89338176579,22.6946510871,0.5
cycliste_azq40,-0.5,27,femme,9.61500188425,14.5857724475,0.5
cycliste_azrqg,6,50,homme,8.79869444987,19.7227076408,0.5
cycliste_azt60,2,28,femme,15.9169271413,19.4369750958,0.5
cycliste_azof0,2,52,homme,0.967768229202,10.3508702143,0.5
cycliste_azetm,0,33,femme,12.0499538339,24.8410429721,0.5
cycliste_azyu7,-0.5,15,femme,12.1145687163,18.4952272417,0.5
cycliste_azun5,6,60,femme,11.8989483287,13.2275792932,0.5
cycliste_azqx2,0,48,femme,3.49317407164,13.7215996846,0.5
cycliste_azps4,0,69,femme,16.5539360198,8.84915496281,0.5
cycliste_azrx9,2,70,homme,7.0631555534,23.3055164431,0.5
cycliste_azq15,-0.5,72,femme,13.4833498232,10.22728369,0.5
cycliste_azok1,4,30,homme,0.601415408519,27.6245586509,0.5
cycliste_azol3,-0.5,29,homme,6.12181897803,24.5102353309,0.5
cycliste_azusv,2,37,femme,15.9405479247,14.845346683,0.5
cycliste_azon5,4,45,homme,12.9099662623,20.5105190675,0.5
cycliste_azumc,6,22,femme,9.18850083938,21.3309697729,0.5
cycliste_azih3,6,43,homme,2.32385546885,22.4863980725,0.5
cycliste_azodg,6,64,femme,11.1344865282,14.2585655029,0.5
cycliste_azuf6,4,45,femme,7.06778103415,17.7642346859,0.5
cycliste_azrj5,0,69,homme,1.79651001385,16.5605740412,0.5
cycliste_azqjv,6,79,homme,-0.613916200898,21.0743717069,0.5
cycliste_azyp3,-0.5,40,homme,3.79906198891,14.0739229742,0.5
cycliste_azu50,6,64,homme,10.3341576028,24.1081901333,0.5
cycliste_aztsw,-0.5,41,homme,13.0745662555,20.7836176743,0.5
cycliste_azqmv,6,55,homme,9.46515456022,16.8566372367,0.5
cycliste_azrqb,2,18,femme,6.06901763062,17.8051711302,0.5
cycliste_azrtp,4,37,femme,7.14239703087,19.1104849482,0.5
cycliste_azerf,-0.5,39,femme,9.3044191601,17.5852673838,0.5
cycliste_aztu3,4,73,femme,7.93994255885,19.2202146234,0.5
cycliste_azpn4,2,44,homme,5.84210094436,24.4318588836,0.5
cycliste_aze56,-0.5,41,femme,11.2974106312,19.6925092378,0.5
cycliste_aztdb,4,31,femme,7.55461325246,25.4856122816,0.5
cycliste_azrvb,6,34,homme,7.26565739219,28.1475777439,0.5
cycliste_azey4,4,41,femme,6.20262923343,23.3672097583,0.5
cycliste_azi24,-0.5,72,femme,5.02844843382,10.4835956399,0.5
cycliste_azyoq,-0.5,51,homme,3.24774653204,14.6146406005,0.5
cycliste_azuv4,6,78,femme,14.8537485378,16.602055024,0.5
cycliste_azyk8,2,55,femme,11.0229534793,12.9719682393,0.5
cycliste_azro7,0,58,femme,12.5728991579,14.9751216515,0.5
cycliste_azyqx,-0.5,21,homme,4.23511145569,18.3214049908,0.5
cycliste_azemv,0,75,femme,9.55921077386,5.57737730071,0.5
cycliste_azud1,2,41,homme,13.4924818048,23.3647490451,0.5
cycliste_aztkx,2,53,homme,9.95539334705,22.7428232025,0.5
cycliste_azel7,-0.5,72,homme,6.50267860598,20.0391445943,0.5
cycliste_azryb,-0.5,46,femme,12.1604794255,14.3580821669,0.5
cycliste_azq48,4,74,homme,8.42630731073,20.7827294502,0.5
cycliste_azic8,0,22,homme,8.68919320037,23.5809436001,0.5
cycliste_azusc,6,25,femme,13.1938484009,23.6072262778,0.5
cycliste_azqb9,-0.5,43,homme,6.1133626661,16.0236036061,0.5
cycliste_azqm5,2,36,homme,0.34246586844,24.892172694,0.5
cycliste_azeqg,0,50,femme,11.204909025,12.4152777554,0.5
cycliste_azrd3,0,78,homme,7.77409173292,10.8221452973,0.5
cycliste_azio5,6,51,femme,-0.920751309871,13.2176035119,0.5
cycliste_azqgc,2,74,homme,-0.187205086538,16.7003213131,0.5
cycliste_azqs0,2,46,femme,15.3988868708,18.3251955265,0.5
cycliste_azypb,6,53,femme,14.461510172,20.085351774,0.5
cycliste_aztc9,0,80,homme,13.7115416133,8.59723097984,0.5
cycliste_azyoj,0,31,femme,15.4522865323,18.6527846088,0.5
cycliste_azoqb,6,57,homme,2.54880384685,20.1000723257,0.5
cycliste_azoq9,4,70,femme,10.325010425,16.8506922772,0.5
cycliste_azei7,0,23,femme,7.12159033606,16.5498713568,0.5
cycliste_azeom,2,29,femme,1.75390094806,23.8746312176,0.5
cycliste_aztfw,0,59,homme,2.24984051815,3.43663352512,0.5
cycliste_azio6,-0.5,15,femme,9.39910913446,20.7988010739,0.5
cycliste_azro8,2,26,femme,12.6347865323,21.8372311107,0.5
cycliste_aztlm,2,75,femme,21.5351555379,14.9044284862,0.5
cycliste_azrh2,6,80,homme,5.20750330811,19.829489453,0.5
cycliste_azok6,4,40,homme,2.3524938049,20.8901785976,0.5
cycliste_azrx2,-0.5,59,femme,11.4613553207,10.1839574528,0.5
cycliste_aziq5,-0.5,51,femme,6.79924363595,11.9068687905,0.5
cycliste_aztqj,4,25,homme,8.60527701926,26.5999618255,0.5
cycliste_azpl4,4,33,homme,7.68090613543,30.4245680859,0.5
cycliste_azyun,4,35,homme,2.57438323821,26.8048445415,0.5
cycliste_azto9,4,37,femme,6.14431915944,23.1665493452,0.5
cycliste_azyd1,4,71,femme,9.61238798783,15.7649219613,0.5
cycliste_aztp8,6,40,homme,4.96653914506,26.0721897208,0.5
cycliste_azyig,2,35,femme,11.413596691,17.738753627,0.5
cycliste_aztb3,-0.5,40,homme,8.78134512843,24.7913539579,0.5
cycliste_azeto,6,77,femme,11.8067038519,20.1895960959,0.5
cycliste_azpqh,-0.5,41,femme,10.6135852845,16.3862706306,0.5
cycliste_azofg,2,22,femme,9.37781318237,18.9534792172,0.5
cycliste_azudl,4,22,femme,6.53911435056,20.015327264,0.5
cycliste_azumw,0,25,femme,-0.0278078824033,11.7319216967,0.5
cycliste_azyn9,4,32,homme,9.36150565039,30.1936175582,0.5
cycliste_azyi1,6,74,femme,10.163957391,15.9953846054,0.5
cycliste_azetw,6,52,femme,14.3349521588,14.5955838307,0.5
cycliste_azykn,6,16,femme,7.41782130395,20.1045862479,0.5
cycliste_azohj,6,56,femme,10.2080738465,17.5252737118,0.5
cycliste_azolw,4,69,homme,5.85961724677,23.2575108017,0.5
cycliste_aztfm,-0.5,55,femme,7.55549430956,9.88777562527,0.5
cycliste_azti8,-0.5,40,femme,7.58005442813,13.6970630883,0.5
cycliste_azu38,6,72,homme,-1.97599900627,18.7236728207,0.5
cycliste_azu12,-0.5,37,homme,-0.534972408496,16.7302203163,0.5
cycliste_azuk0,-0.5,31,homme,10.7096437525,20.7138396636,0.5
cycliste_azin8,6,61,homme,7.92316581125,16.1846269411,0.5
cycliste_azrv9,0,52,homme,9.58853215522,11.757781363,0.5
cycliste_aztp0,-0.5,24,homme,4.07698107729,34.0308516796,0.5
cycliste_azeib,-0.5,21,homme,3.76475126759,21.5911759176,0.5
cycliste_azeo2,2,75,homme,8.40141748813,5.80317009897,0.5
cycliste_azyom,0,66,homme,1.61362076132,14.9455989887,0.5
cycliste_azqv9,6,62,femme,10.3650750966,18.7360259998,0.5
cycliste_azi29,2,73,homme,5.44788586321,14.2156586308,0.5
cycliste_azoq5,6,38,homme,-1.96553731499,23.2253546876,0.5
cycliste_azejc,-0.5,72,homme,15.5595116283,18.3963467909,0.5
cycliste_azep0,4,58,femme,1.87992016547,19.4570497968,0.5
cycliste_azrqv,6,50,homme,4.88924098168,21.6490877846,0.5
cycliste_azihn,-0.5,80,homme,5.19670582755,16.6445816614,0.5
cycliste_azin5,0,48,homme,4.24675050226,13.6199134509,0.5
cycliste_azyg9,0,16,femme,7.76011562069,17.3722910465,0.5
cycliste_aztfg,0,49,femme,5.55622132425,13.3822602304,0.5
cycliste_azpsx,4,48,femme,11.2591488101,25.6261235,0.5
cycliste_azy60,-0.5,65,homme,5.85863339167,2.16923911009,0.5
cycliste_azyfl,2,28,femme,5.8043133578,13.9024192962,0.5
cycliste_azo67,2,73,femme,13.4298087048,13.2787189061,0.5
cycliste_azrpj,4,22,homme,8.61251483221,33.5169541538,0.5
cycliste_azeuo,-0.5,64,femme,10.5076805496,12.8684164313,0.5
cycliste_azydh,0,54,homme,6.08777687084,13.0610338131,0.5
cycliste_azylb,6,60,femme,11.6209115069,18.5409041933,0.5
cycliste_azts6,4,66,femme,13.2562076665,16.7732202887,0.5
cycliste_azp78,0,35,femme,11.44273879,11.9526472038,0.5
cycliste_aztul,4,64,homme,9.14288124173,20.8420553527,0.5
cycliste_azop5,0,55,homme,-0.0224547789979,11.160987301,0.5
cycliste_azi17,0,47,femme,12.4177910992,17.8123312083,0.5
cycliste_azqgk,-0.5,70,femme,12.3616233636,13.9507729694,0.5
cycliste_azt35,-0.5,66,homme,14.9354717909,10.1337814941,0.5
cycliste_azyqg,-0.5,72,homme,4.17865423732,14.619605966,0.5
cycliste_azusm,6,45,homme,6.32338537506,29.2907902606,0.5
cycliste_azpkl,2,30,femme,3.65576761864,21.3639530725,0.5
cycliste_azqh6,0,40,femme,11.5392100522,20.7924900038,0.5
cycliste_azu40,6,22,femme,18.3198869435,24.764009674,0.5
cycliste_azph1,0,37,homme,9.74412115917,15.3882137782,0.5
